date,content,author
2024-06-13 12:48,天天绿，能有一天见红的吗？,股友uVIvtJ
2024-06-13 12:47,两只股票的成交量接近沪深两市的成交量,精准狙击意大利炮
2024-06-13 12:46,AI芯片行业发展受重视 数字经济ETF（560800）上涨0.54%,数字经济ETF
2024-06-13 12:46,量化在中小盘玩的不亦乐乎！,韭菜世界你不懂
2024-06-13 12:44,消化5日线压力 “科特估”继续强势,天涯_云
2024-06-13 12:43,拥抱大央企，拥抱中字头电力、慢牛,吸纳四大行
2024-06-13 12:42,多数是退特估概念股,天天快乐龙0725
2024-06-13 12:42,下午反攻#3000点保卫战又打响？底部在哪？#,看我换位加斩
2024-06-13 12:40,这里全靠小作文活着,多文民丰地花无缺
2024-06-13 12:40,邻居大爷说大盘最近会有大阳线,牛不言顶
2024-06-13 12:39,已经无力吐槽，想认输不玩了,听风观海
2024-06-13 12:38,今年都别想有行情了,a股是最他么废的
2024-06-13 12:38,没人买了！[滴汗],老股民复盘
2024-06-13 12:38,如果再次打到2600附近会怎么样？,时间玫瑰_Julio
2024-06-13 12:37,我对其会有好表现抱有很高的期望！,不会说谎的眼泪
2024-06-13 12:37,#高盛发声：中国市场已现复苏信号#,萨吉栽专辟俺
2024-06-13 12:37,排毒很重要，但是补充营养也重要,大章鱼侠
2024-06-13 12:37,天天板块快速轮动都快冒烟了，切记板块上涨之日就是卖股之日，千万不要搞反了！,雪牦
2024-06-13 12:36,继续警惕强赎,投资可转债
2024-06-13 12:35,下午破3000吗？还在犹豫，但上不了就是风险，不进则退,唯一重要的是节奏
2024-06-13 12:35,谁在关键时刻砸盘？这几个现象耐人寻味，下午只能这样走了。。,乐于助人的平民
2024-06-13 12:33,牛市快来了，坚持住,龙年抬头
2024-06-13 12:33,午评： A股早盘下跌涨不动？难道要破3000点？老手说上午走得很好,辉哥实战分析
2024-06-13 12:31,【百万基金操作】大动作调仓，今日发车医药，美股，债券方向,醉流雨丶
2024-06-13 12:31,天天振荡个毛呀！涨跌干脆一点！,富有满斗的吕布
2024-06-13 12:31,另外我再说一个看法，都看好的半导体，为什么看好？那是因为涨了才看好的，就是这种心,向鸿2
2024-06-13 12:30,#对华电动汽车征税，欧盟算错了账#电动车是我们的优势产业,南晟瑞
2024-06-13 12:30,一帮够日的，连续跌停怎么不问询,股友696V7P0627
2024-06-13 12:30,小盘股强势大盘连续4天了，涨得不错。该慢慢卖小盘股，小幅介入大盘股了。,一向胆小
2024-06-13 12:29,问题债下修会如何？,投资可转债
2024-06-13 12:28,大A很稳定，平静,新都退
2024-06-13 12:28,三月至少腰斩的股，请问还有谁,乐于助人的贺晔13
2024-06-13 12:26,#对华电动汽车征税，欧盟算错了账#我国对进口车加税还有一点空间,找自己1010
2024-06-13 12:26,破三千,基民026676k32y
2024-06-13 12:25,交银指数星球这周的三份发车，我得赶紧抓住机会,股友6Y778G3305
2024-06-13 12:25,满屏重磅利好！哪类高景气细分领域新一波行情来了？！前晚国足出线了，昨天大A也不能,qnrwz168
2024-06-13 12:25,永远都是跌,超短线赚快钱
2024-06-13 12:25,这根黄线是什么玩意，小盘股没动啊,farbend
2024-06-13 12:24,不管是管理层还是大机构庄家这种思路是对的，点燃科特估科创板来带动人气。另外科创如,聚財之神
2024-06-13 12:23,现在买入最佳时机#高盛发声：中国市场已现复苏信号#,超越自我1314
2024-06-13 12:21,现在就是比耐心的时候，这个位置不上不下，就这么鸡肋着无量就不能扭转局势，比谁能忍,向鸿2
2024-06-13 12:21,什么情况一路下跌一百多指数？,万事腾达赵英俊
2024-06-13 12:21,早上大A走势，让我欲言又止，你们知道为什么吗？,股侠katia
2024-06-13 12:19,6.13（周四）午评,大涨红途
2024-06-13 12:19,跑吧，再不跑下周全部活埋,百亏为赢
2024-06-13 12:19,准备打响保卫战,韭黄AAA
2024-06-13 12:18,谁解释一下转融劵利息到谁手里了？,预言2023
2024-06-13 12:18,这大盘是不能红吗，总有利空来袭，还是指数一直在被操控，每天天量资金外逃，还是正常,玄学丶
2024-06-13 12:18,今天是6月13号中午，刚得知一个重要消息，跟我们的A股市场息息相关，让广大股民百感交集，万分期待！到底发生什么？真诚地给2亿股民,股海新大陆
2024-06-13 12:17,只要有量化交易存在，就没有人敢做上涨行情,股友gRbI7h
2024-06-13 12:17,无知买到了未知的未来能赢吗？,aa老是被套
2024-06-13 12:16,多数个股越走越低,天天快乐龙0725
2024-06-13 12:15,【午间复盘】上午科创板表现不错，11个20厘米里面有7家都是科创板，之所以表现这,老刘说股市
2024-06-13 12:15,都在市场掏钱，还怎么玩？,温情的哥光耀
2024-06-13 12:15,十万个为什么，外围一直涨，你可一直跌？？？[哭][哭][哭],as1501980
2024-06-13 12:15,$上证指数(SH000001)$,被坑哭了的韭菜
2024-06-13 12:14,自从外资不被显示后，内资就没显示过净流入了。很好奇内资净流出显示好几年了。那里来,冥想做多
2024-06-13 12:13,太陡了！这样肯定走不远！,股友62r8913d77
2024-06-13 12:13,下午会不会反转，打破黑色星期四的魔咒,纯朴地海格力斯
2024-06-13 12:13,$上证指数(SH000001)$,股友86N7573n31
2024-06-13 12:13,正丹股份，今天买100W，下周剩70W！,A股卖鱼佬
2024-06-13 12:13,正丹股份，今天买100W，下周剩70W！,A股卖鱼佬
2024-06-13 12:12,A股：突发，谁在关键时刻砸盘？这几个现象耐人寻味，下午这样走,主力研究所老赵
2024-06-13 12:12,……,复利交易模式
2024-06-13 12:12,3000点保卫战开始打响！,牛市辞职炒股
2024-06-13 12:11,快破三千了，顶不住了,北京小丸子
2024-06-13 12:09,感觉跌不下去了，请问调整到位了吗？,勇敢的贺琛2
2024-06-13 12:08,不亏是你,股友甲
2024-06-13 12:07,我买小盘股你涨大盘股，我买大盘股的时候你涨小盘股，我买大小盘股的时候你涨次新！杀,基民855A3C8789
2024-06-13 12:05,2024是2015第二波，杀伤力超过了2015,风007110
2024-06-13 12:04,已亏30%，今天上午融资满仓长江电力500手，搏一搏，单车变摩托。,股友3115u2M558
2024-06-13 12:03,原以为大A会借着美股创历史新高，跟着嘚瑟一下，但貌似我想多了！上午的盘面，还是原,赵灵儿笔记
2024-06-13 12:01,2024年06月13日大盘午评,坚定信仰者
2024-06-13 12:01,别急啊，下有支撑[大笑][大笑][大笑],白日梦_研究员
2024-06-13 12:01,羞羞答答，跌就跌吧！资金流出那么多，还能顶的住啊,看云是云
2024-06-13 12:01,最近几天会发生跳空长阴。快没人炒了，就量化在骗。,授人渔LGM
2024-06-13 12:00,美联储加不加息美股都上涨，A股始终就是跌，一直在3000点,买啥都涨LDL
2024-06-13 12:00,低位中字头央企，业绩好，市盈率只有11倍，分红4.5％，中国黄金，逢低关注，低吸,w看的准o
2024-06-13 11:59,牛来了,股友509t8I9781
2024-06-13 11:59,钝刀割肉收割散户一毛不留,讲原则地大鲤鱼
2024-06-13 11:59,兄弟们中午好，大盘底部缩量震荡，今天还有奇迹吗？在昨天好不容易再次回到3035之,豪哥实战
2024-06-13 11:58,浅谈上证指数走势,成都踏浪前行者
2024-06-13 11:57,明天破三千点,奋勇当先地迪夫
2024-06-13 11:56,6.13午评：走势已清晰，下午的行情大概率这么走！,趋势与取舍
2024-06-13 11:54,今天下午大盘会挑水吗,aa680482
2024-06-13 11:54,海外“靴子”平稳落地，耐心等待消息面利好的催化？,小蜜致富经
2024-06-13 11:54,上涨的时候所有均线都是压力位迟迟攻不上去，下跌的时候所有均线全部轻松一一破掉，是,把钱还我谢谢
2024-06-13 11:53,我是3月19日买入的，我分享21日如果能买入22日是不是就赚了20个点，你别说$,趋势王777
2024-06-13 11:53,我的精选强势好股,黄金万两2018
2024-06-13 11:53,所有古民注意，十七年的大周期机会来了！半导体继续上涨！AI手机浪潮来袭！科技主升,猫神小师妹
2024-06-13 11:53,现在主力是量化转融通，AI自动识根据全市场每一笔交易精准配合割韭，你拿什么跟它们,买鸡被接盘做空
2024-06-13 11:52,股民都销户吧,奋勇当先地迪夫
2024-06-13 11:52,空仓了,磨砺自强得春鹃
2024-06-13 11:52,胡锡进：希望指数一天涨5%的大阳线,长安股侠明渊
2024-06-13 11:51,20240613~卧龙午盘小憩,卧龙说股到金
2024-06-13 11:50,不要叫主力净流入，应该叫流出更合适,龙年大运翻身
2024-06-13 11:50,（新工厂下半年粗略估算增加30亿营收）6月12日此次产业落地内蒙古呼和浩特市，一,深圳CBD
2024-06-13 11:49,降息影响：股市价值回升与价值投资回归,po天的富贵儿哥
2024-06-13 11:46,午许：盘面完全按照推演在走。我对下午的研判。,金选龙头先生
2024-06-13 11:46,天天跌，真不想玩了，还我本金,myliu6015106
2024-06-13 11:46,磨人心性,南柯魍魉
2024-06-13 11:45,下午要涨？,menconhjw
2024-06-13 11:44,建议把主力净流入关了，非常失真的数据误导观众，天天那么多净流出哪来的散户接，不过,彼岸的浪花
2024-06-13 11:44,出口量很小#对华电动汽车征税，欧盟算错了账#,豁达的彭皓轩
2024-06-13 11:43,不拉劵商股，大盘必破3000点！,奇思妙想82359
2024-06-13 11:43,司马懿马哥是2018年11月12号喊出波段底点2440点。2019年1月4号到达,司马懿马哥
2024-06-13 11:42,大阴线、大阴线，直破3000,股友NYoddb
2024-06-13 11:42,好神奇啊,浪子燕青0626
2024-06-13 11:42,下半年最强主线若隐若现,股友6UB73X9288
2024-06-13 11:42,来炒转债吧,不卖就割不了我
2024-06-13 11:42,又双叒叕一次的三千点保卫战，预测一下：老行情了，先破再下跌但不会破2635，折腾,老猫95281
2024-06-13 11:41,今天会不会上万亿？？？,七宿高悬状元郎
2024-06-13 11:41,A股：午评,老股民马哥
2024-06-13 11:41,华尔街传奇投资者、知名空头Chanos：传统数据中心可能掉队于AI,顾丽马迪
2024-06-13 11:40,从主力资金来看，2024年沪市正流入天数14天，深市正流入天数17天，其余时间都,保持乐观_吧
2024-06-13 11:40,中午收盘，不啰嗦，直奔主题：1、上午大盘高开震荡走低，以银行、白酒、地产为首的权,悟道猎龙
2024-06-13 11:39,6月13日午评:大盘冲高震荡回落，下午会有大跌吗？,朱哥复盘了
2024-06-13 11:38,六月份的走势，七月份继续,饼大不大
2024-06-13 11:38,此生最后悔的事情就是投资了大A。,股友Fwi1dO
2024-06-13 11:38,今天将微弱收窄3020一线，明天周五上演3000点保卫战,股友3115u2M558
2024-06-13 11:38,个股很努力！希望下午可以拉动大盘！,Deepblue715
2024-06-13 11:38,百无聊赖～,小散户Luckyzc18
2024-06-13 11:38,走势太琐了，根本就看不懂分时图,n513513699839166
2024-06-13 11:38,可能会短暂破一下3000，等美国降息时会往上走一走，今年下半年最高有可能到320,股息复投Plus
2024-06-13 11:38,你们有赔钱了[大笑],我是福星
2024-06-13 11:37,大盘底部还未形成，还需观察等待。今日早上权重股跌，中小盘相对强势。,從開始到現在
2024-06-13 11:37,三千，三千我爱你，就像老鼠爱大米。,铭哥6666
2024-06-13 11:37,小市值即将报复性上涨,十倍潜力股300845
2024-06-13 11:36,半导体套了那么多韭菜，这波主力良心发现给人解套？,小鱼漫步l
2024-06-13 11:36,影响不大#对华电动汽车征税，欧盟算错了账#,气冲冲的江祁璟
2024-06-13 11:36,准备把最近的强势股各买一手，看看能不能搞崩[呲牙],sugar7
2024-06-13 11:36,今天的传统周四，早盘大A继续围绕3030点弱势震荡，技术上还有一次回踩3000~,赚翻天乐翻天888
2024-06-13 11:34,周线四连阴？,股友387wZ52673
2024-06-13 11:34,去弱留强，永远是对的！就比如昨天“被动”的宗申动力，目前的跌幅是不是最大的？那我,erikmaLan
2024-06-13 11:34,每天几百亿的流出，怎么涨，卖不完。。。,H风雨兼程2020
2024-06-13 11:34,调整接近尾声！守住这个位置，A股将会上涨！,大头投基金
2024-06-13 11:33,上综指日K线已经有15个交易日被5天线压制，如继续杀跌坚决买入，就不信没有反弹。,雄心勃勃地王重阳
2024-06-13 11:33,下午大盘应该会暴力反弹至3030,短线明灯
2024-06-13 11:33,市场风向在转变，都去玩20CM去了[赞],高吸低抛bssb
2024-06-13 11:33,不怕,amzhenamzhen
2024-06-13 11:33,看来玩股票必须买世界上最优秀的公司,K线会给你答案
2024-06-13 11:32,谁在恶意做空？,耐性的等着
2024-06-13 11:32,下午放量大跌！回破3000点！,股友mYSiN9
2024-06-13 11:32,大家别说外盘了，外盘大涨是利空。因为资金会尽数购买外盘，本盘的资金只会更少,岳阳林王
2024-06-13 11:32,托大盘的意思就是老乡别走,n400613411918748
2024-06-13 11:32,周四，周四，周四,外面乱不想去看
2024-06-13 11:32,跟一样的天天跌,天坤地亨
2024-06-13 11:31,发现了只要股票是红的立即卖出转天就绿色。,恭喜四海得丁春秋
2024-06-13 11:31,纸终究是包不住火，越澄清越涨，主力早已等不及了！千方百计想压制股价上涨已黔驴技穷！“牛股小跟班9527”发近二十条帖黑它已皆删除,稀缺独龙wyczl123
2024-06-13 11:31,午间为啥要休息？,股友W1QqCZ
2024-06-13 11:30,股票涨一天，下跌3天？？？？不能做了！！！只能离场！！！！,花开满斗de苗人凤
2024-06-13 11:30,哎，美股大涨，我们却只能小涨,韭菜根都找不到了
2024-06-13 11:30,下午房地产起飞,syeoob
2024-06-13 11:30,今天平均跌幅3%,挣一亿买金盆洗手
2024-06-13 11:30,量化干的恶事，证监会严查，这么好的绩优股2天被砸20多个点,只干龙头拒杂毛
2024-06-13 11:29,只关注个股，不关注指数，关注4.17日价格，然后从上周五反包的股票，最近形成了一,等择7
2024-06-13 11:29,688035  今天20厘米,c炒股养家
2024-06-13 11:29,我国实有民营经济主体总量18045万户！,白马飞奔黑马过林
2024-06-13 11:29,#高盛发声：中国市场已现复苏信号#股市到底怎么了,股友75O56X8789
2024-06-13 11:28,量化真是拉点就砸,买我黄瓜忘了他
2024-06-13 11:28,莫斯科交易所勇敢反击，宣布暂停美元欧元的结算交易，这个理由跟我不娶刘亦菲是一样的,文凯诺大数据
2024-06-13 11:28,[捂脸],招财四海得尔康
2024-06-13 11:27,2024.6.13再现怪圈效应？-右侧盯着券商；周二低点3013后-周三周四的反,容嘉玲
2024-06-13 11:27,大盘16连跌，估计这次要下2950了,股友VOvUYW
2024-06-13 11:26,除非有比他们实力更大的资金干预，或者有强大的政策干预，否则做空的不会改变套路,基民1g65I61517
2024-06-13 11:26,想回本，梦里差不多,股友89v21722G1
2024-06-13 11:26,今天不破3000点明天破，明天不破后天破，反正早晚还得破。,会飞的慢熊
2024-06-13 11:26,资金去小盘股爽了,趋势投资就有牛
2024-06-13 11:26,还要跌400点才能进场,股海龙抓首
2024-06-13 11:26,人家历史新高，我们必须破3000来回击，,猫眼77
